Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in thousands,Metric tons in thousands Footnote,Metric tons in thousands Missing value
2000,052,"Barbados",22,"Other tanker trade discharged",523.418,"Majority reported mirror data",
2000,052,"Barbados",23,"Dry cargo discharged",554.751,"Majority reported mirror data",
2000,052,"Barbados",20,"Total goods discharged",1078.169,"Majority reported mirror data",
2000,052,"Barbados",30,"Freight loaded and discharged",1544.008,,
2000,112,"Belarus",12,"Other tanker trade loaded",2340.456,"Majority reported direct data",
2000,112,"Belarus",13,"Dry cargo loaded",4378.667,"Majority reported direct data",
2000,112,"Belarus",10,"Total goods loaded",6719.122,"Majority reported direct data",
2000,112,"Belarus",21,"Crude oil discharged",11899.788,,
2000,112,"Belarus",22,"Other tanker trade discharged",20940.882,,
2000,112,"Belarus",23,"Dry cargo discharged",6677.569,,
2000,112,"Belarus",20,"Total goods discharged",39518.24,,
2000,112,"Belarus",30,"Freight loaded and discharged",46237.362,,
2000,056,"Belgium",11,"Crude oil loaded",23.369,"Majority reported mirror data",
2000,056,"Belgium",12,"Other tanker trade loaded",23312.506,"Majority reported mirror data",
2000,056,"Belgium",13,"Dry cargo loaded",95320.243,"Majority reported mirror data",
2000,056,"Belgium",10,"Total goods loaded",118656.117,"Majority reported mirror data",
2000,056,"Belgium",21,"Crude oil discharged",32979.2,,
2000,056,"Belgium",22,"Other tanker trade discharged",39640.016,,
2000,056,"Belgium",23,"Dry cargo discharged",126577.953,,
2000,056,"Belgium",20,"Total goods discharged",199197.169,,
2000,056,"Belgium",30,"Freight loaded and discharged",317853.286,,
2000,084,"Belize",12,"Other tanker trade loaded",94.183,"Majority reported mirror data",
2000,084,"Belize",13,"Dry cargo loaded",307.646,"Majority reported mirror data",
2000,084,"Belize",10,"Total goods loaded",401.829,"Majority reported mirror data",
2000,084,"Belize",22,"Other tanker trade discharged",78.901,"Majority reported mirror data",
2000,084,"Belize",23,"Dry cargo discharged",303.591,"Majority reported mirror data",
2000,084,"Belize",20,"Total goods discharged",382.492,"Majority reported mirror data",
2000,084,"Belize",30,"Freight loaded and discharged",784.321,,
2000,204,"Benin",12,"Other tanker trade loaded",41.689,"Majority reported mirror data",
2000,204,"Benin",13,"Dry cargo loaded",238.691,"Majority reported mirror data",
2000,204,"Benin",10,"Total goods loaded",280.381,"Majority reported mirror data",
2000,204,"Benin",22,"Other tanker trade discharged",269.902,,
2000,204,"Benin",23,"Dry cargo discharged",1193.785,,
2000,204,"Benin",20,"Total goods discharged",1463.687,,
2000,204,"Benin",30,"Freight loaded and discharged",1744.068,,
2000,060,"Bermuda",12,"Other tanker trade loaded",10.03,"Majority reported mirror data",
2000,060,"Bermuda",13,"Dry cargo loaded",102.097,"Majority reported mirror data",
2000,060,"Bermuda",10,"Total goods loaded",112.127,"Majority reported mirror data",
2000,060,"Bermuda",22,"Other tanker trade discharged",0.458,"Majority estimated",
2000,060,"Bermuda",23,"Dry cargo discharged",163.2,"Majority estimated",
2000,060,"Bermuda",20,"Total goods discharged",163.658,"Majority estimated",
2000,060,"Bermuda",30,"Freight loaded and discharged",275.784,,
2000,064,"Bhutan",12,"Other tanker trade loaded",0.038,"Majority reported mirror data",
2000,064,"Bhutan",13,"Dry cargo loaded",18.656,"Majority reported mirror data",
2000,064,"Bhutan",10,"Total goods loaded",18.693,"Majority reported mirror data",
2000,064,"Bhutan",22,"Other tanker trade discharged",0.043,"Majority reported mirror data",
2000,064,"Bhutan",23,"Dry cargo discharged",23.107,"Majority reported mirror data",
2000,064,"Bhutan",20,"Total goods discharged",23.15,"Majority reported mirror data",
2000,064,"Bhutan",30,"Freight loaded and discharged",41.843,,
2000,068,"Bolivia (Plurinational State of)",11,"Crude oil loaded",9.72,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",12,"Other tanker trade loaded",203.185,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",13,"Dry cargo loaded",1008.824,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",10,"Total goods loaded",1221.728,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",21,"Crude oil discharged",0.001,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",22,"Other tanker trade discharged",340.076,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",23,"Dry cargo discharged",612.909,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",20,"Total goods discharged",952.985,"Majority reported mirror data",
2000,068,"Bolivia (Plurinational State of)",30,"Freight loaded and discharged",2174.714,,
2000,535,"Bonaire, Sint Eustatius and Saba",11,"Crude oil loaded",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",12,"Other tanker trade loaded",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",13,"Dry cargo loaded",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",10,"Total goods loaded",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",21,"Crude oil discharged",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",22,"Other tanker trade discharged",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",23,"Dry cargo discharged",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",20,"Total goods discharged",,,"Not applicable"
2000,535,"Bonaire, Sint Eustatius and Saba",30,"Freight loaded and discharged",,,"Not applicable"
2000,070,"Bosnia and Herzegovina",12,"Other tanker trade loaded",106.515,"Majority reported mirror data",
2000,070,"Bosnia and Herzegovina",13,"Dry cargo loaded",801.209,"Majority reported mirror data",
2000,070,"Bosnia and Herzegovina",10,"Total goods loaded",907.724,"Majority reported mirror data",
2000,070,"Bosnia and Herzegovina",21,"Crude oil discharged",0.028,"Majority reported mirror data",
2000,070,"Bosnia and Herzegovina",22,"Other tanker trade discharged",377.435,"Majority reported mirror data",
2000,070,"Bosnia and Herzegovina",23,"Dry cargo discharged",2711.228,"Majority reported mirror data",
2000,070,"Bosnia and Herzegovina",20,"Total goods discharged",3088.691,"Majority reported mirror data",
2000,070,"Bosnia and Herzegovina",30,"Freight loaded and discharged",3996.415,,
2000,072,"Botswana",11,"Crude oil loaded",0,"Majority reported mirror data",
2000,072,"Botswana",12,"Other tanker trade loaded",1.189,"Majority reported mirror data",
2000,072,"Botswana",13,"Dry cargo loaded",98.182,"Majority reported mirror data",
2000,072,"Botswana",10,"Total goods loaded",99.371,"Majority reported mirror data",
2000,072,"Botswana",21,"Crude oil discharged",0.173,,
2000,072,"Botswana",22,"Other tanker trade discharged",573.344,,
2000,072,"Botswana",23,"Dry cargo discharged",1122.025,,
2000,072,"Botswana",20,"Total goods discharged",1695.542,,
2000,072,"Botswana",30,"Freight loaded and discharged",1794.914,,
2000,074,"Bouvet Island",12,"Other tanker trade loaded",0,"All reported mirror data",
2000,074,"Bouvet Island",13,"Dry cargo loaded",0.032,"All reported mirror data",
2000,074,"Bouvet Island",10,"Total goods loaded",0.032,"All reported mirror data",
2000,074,"Bouvet Island",22,"Other tanker trade discharged",0,"All reported mirror data",
2000,074,"Bouvet Island",23,"Dry cargo discharged",0.037,"All reported mirror data",
2000,074,"Bouvet Island",20,"Total goods discharged",0.037,"All reported mirror data",
2000,074,"Bouvet Island",30,"Freight loaded and discharged",0.069,,
2000,076,"Brazil",11,"Crude oil loaded",1071.85,"Majority reported mirror data",
2000,076,"Brazil",12,"Other tanker trade loaded",7238.41,"Majority reported mirror data",
2000,076,"Brazil",13,"Dry cargo loaded",210601.088,"Majority reported mirror data",
2000,076,"Brazil",10,"Total goods loaded",218911.348,"Majority reported mirror data",
2000,076,"Brazil",21,"Crude oil discharged",15046.275,,
2000,076,"Brazil",22,"Other tanker trade discharged",18426.37,,
2000,076,"Brazil",23,"Dry cargo discharged",52966.366,,
2000,076,"Brazil",20,"Total goods discharged",86439.011,,
2000,076,"Brazil",30,"Freight loaded and discharged",305350.358,,
2000,086,"British Indian Ocean Territory",12,"Other tanker trade loaded",7.113,"All reported mirror data",
2000,086,"British Indian Ocean Territory",13,"Dry cargo loaded",0.928,"All reported mirror data",
2000,086,"British Indian Ocean Territory",10,"Total goods loaded",8.04,"All reported mirror data",
2000,086,"British Indian Ocean Territory",22,"Other tanker trade discharged",26.088,"All reported mirror data",
2000,086,"British Indian Ocean Territory",23,"Dry cargo discharged",175.272,"All reported mirror data",
2000,086,"British Indian Ocean Territory",20,"Total goods discharged",201.36,"All reported mirror data",
2000,086,"British Indian Ocean Territory",30,"Freight loaded and discharged",209.4,,
2000,092,"British Virgin Islands",12,"Other tanker trade loaded",45.135,"Majority reported mirror data",
2000,092,"British Virgin Islands",13,"Dry cargo loaded",104.991,"Majority reported mirror data",
2000,092,"British Virgin Islands",10,"Total goods loaded",150.126,"Majority reported mirror data",
2000,092,"British Virgin Islands",21,"Crude oil discharged",21080.956,"Majority reported mirror data",
2000,092,"British Virgin Islands",22,"Other tanker trade discharged",3495.23,"Majority reported mirror data",
2000,092,"British Virgin Islands",23,"Dry cargo discharged",673.348,"Majority reported mirror data",
2000,092,"British Virgin Islands",20,"Total goods discharged",25249.534,"Majority reported mirror data",
2000,092,"British Virgin Islands",30,"Freight loaded and discharged",25399.66,,
2000,096,"Brunei Darussalam",11,"Crude oil loaded",7350.235,"Majority reported mirror data",
2000,096,"Brunei Darussalam",12,"Other tanker trade loaded",6863.048,"Majority reported mirror data",
2000,096,"Brunei Darussalam",13,"Dry cargo loaded",38.776,"Majority reported mirror data",
2000,096,"Brunei Darussalam",10,"Total goods loaded",14252.059,"Majority reported mirror data",
2000,096,"Brunei Darussalam",21,"Crude oil discharged",0.074,"All estimated",
2000,096,"Brunei Darussalam",22,"Other tanker trade discharged",8.04,"All estimated",
2000,096,"Brunei Darussalam",23,"Dry cargo discharged",967.357,"All estimated",
2000,096,"Brunei Darussalam",20,"Total goods discharged",975.47,"All estimated",
2000,096,"Brunei Darussalam",30,"Freight loaded and discharged",15227.529,,
2000,100,"Bulgaria",12,"Other tanker trade loaded",1812.582,"Majority reported mirror data",
2000,100,"Bulgaria",13,"Dry cargo loaded",4058.685,"Majority reported mirror data",
2000,100,"Bulgaria",10,"Total goods loaded",5871.267,"Majority reported mirror data",
2000,100,"Bulgaria",21,"Crude oil discharged",2256.224,"All estimated",
2000,100,"Bulgaria",22,"Other tanker trade discharged",1339.229,"Majority reported mirror data",
2000,100,"Bulgaria",23,"Dry cargo discharged",5004.424,"Majority reported mirror data",
2000,100,"Bulgaria",20,"Total goods discharged",8599.878,"Majority reported mirror data",
2000,100,"Bulgaria",30,"Freight loaded and discharged",14471.145,,
2000,854,"Burkina Faso",12,"Other tanker trade loaded",4.165,"Majority reported mirror data",
2000,854,"Burkina Faso",13,"Dry cargo loaded",103.593,"Majority reported mirror data",
2000,854,"Burkina Faso",10,"Total goods loaded",107.758,"Majority reported mirror data",
2000,854,"Burkina Faso",21,"Crude oil discharged",0,,
2000,854,"Burkina Faso",22,"Other tanker trade discharged",523.673,,
2000,854,"Burkina Faso",23,"Dry cargo discharged",249.917,,
2000,854,"Burkina Faso",20,"Total goods discharged",773.59,,
2000,854,"Burkina Faso",30,"Freight loaded and discharged",881.349,,
2000,108,"Burundi",12,"Other tanker trade loaded",0.001,"Majority reported mirror data",
2000,108,"Burundi",13,"Dry cargo loaded",19.023,"Majority reported mirror data",
2000,108,"Burundi",10,"Total goods loaded",19.024,"Majority reported mirror data",
2000,108,"Burundi",22,"Other tanker trade discharged",49.865,,
2000,108,"Burundi",23,"Dry cargo discharged",36.952,,
2000,108,"Burundi",20,"Total goods discharged",86.817,,
2000,108,"Burundi",30,"Freight loaded and discharged",105.842,,
2000,132,"Cabo Verde",12,"Other tanker trade loaded",24.976,"Majority reported direct data",
2000,132,"Cabo Verde",13,"Dry cargo loaded",11.1,"Majority reported direct data",
2000,132,"Cabo Verde",10,"Total goods loaded",36.076,"Majority reported direct data",
2000,132,"Cabo Verde",22,"Other tanker trade discharged",63.935,"Majority reported mirror data",
2000,132,"Cabo Verde",23,"Dry cargo discharged",326.419,"Majority reported mirror data",
2000,132,"Cabo Verde",20,"Total goods discharged",390.354,"Majority reported mirror data",
2000,132,"Cabo Verde",30,"Freight loaded and discharged",426.43,,
2000,116,"Cambodia",12,"Other tanker trade loaded",0.247,"Majority reported mirror data",
2000,116,"Cambodia",13,"Dry cargo loaded",173.888,"Majority reported mirror data",
2000,116,"Cambodia",10,"Total goods loaded",174.134,"Majority reported mirror data",
2000,116,"Cambodia",21,"Crude oil discharged",0.603,"Majority reported mirror data",
2000,116,"Cambodia",22,"Other tanker trade discharged",727.096,"Majority reported mirror data",
2000,116,"Cambodia",23,"Dry cargo discharged",643.588,"Majority reported mirror data",
2000,116,"Cambodia",20,"Total goods discharged",1371.287,"Majority reported mirror data",
2000,116,"Cambodia",30,"Freight loaded and discharged",1545.422,,
2000,120,"Cameroon",11,"Crude oil loaded",5414.742,"Majority reported mirror data",
2000,120,"Cameroon",12,"Other tanker trade loaded",548.102,"Majority reported mirror data",
2000,120,"Cameroon",13,"Dry cargo loaded",1291.855,"Majority reported mirror data",
2000,120,"Cameroon",10,"Total goods loaded",7254.699,"Majority reported mirror data",
2000,120,"Cameroon",21,"Crude oil discharged",1350.503,"Majority reported mirror data",
2000,120,"Cameroon",22,"Other tanker trade discharged",75.196,"Majority reported mirror data",
2000,120,"Cameroon",23,"Dry cargo discharged",984.825,"Majority reported mirror data",
2000,120,"Cameroon",20,"Total goods discharged",2410.525,"Majority reported mirror data",
2000,120,"Cameroon",30,"Freight loaded and discharged",9665.224,,
2000,124,"Canada",11,"Crude oil loaded",4036.843,"Majority reported mirror data",
2000,124,"Canada",12,"Other tanker trade loaded",17128.432,"Majority reported mirror data",
2000,124,"Canada",13,"Dry cargo loaded",133970.242,"Majority reported mirror data",
2000,124,"Canada",10,"Total goods loaded",155135.517,"Majority reported mirror data",
2000,124,"Canada",21,"Crude oil discharged",34585.786,"Majority reported mirror data",
2000,124,"Canada",22,"Other tanker trade discharged",4398.28,"Majority reported mirror data",
2000,124,"Canada",23,"Dry cargo discharged",29537.118,"Majority reported mirror data",
2000,124,"Canada",20,"Total goods discharged",68521.184,"Majority reported mirror data",
2000,124,"Canada",30,"Freight loaded and discharged",223656.701,,
2000,136,"Cayman Islands",11,"Crude oil loaded",84.387,"Majority reported mirror data",
2000,136,"Cayman Islands",12,"Other tanker trade loaded",23.49,"Majority reported mirror data",
2000,136,"Cayman Islands",13,"Dry cargo loaded",107.247,"Majority reported mirror data",
2000,136,"Cayman Islands",10,"Total goods loaded",215.124,"Majority reported mirror data",
2000,136,"Cayman Islands",22,"Other tanker trade discharged",111.357,"Majority reported mirror data",
2000,136,"Cayman Islands",23,"Dry cargo discharged",721.387,"Majority reported mirror data",
2000,136,"Cayman Islands",20,"Total goods discharged",832.744,"Majority reported mirror data",
2000,136,"Cayman Islands",30,"Freight loaded and discharged",1047.867,,
2000,140,"Central African Republic",12,"Other tanker trade loaded",0.3,"Majority reported mirror data",
2000,140,"Central African Republic",13,"Dry cargo loaded",89.437,"Majority reported mirror data",
2000,140,"Central African Republic",10,"Total goods loaded",89.737,"Majority reported mirror data",
2000,140,"Central African Republic",22,"Other tanker trade discharged",33.509,,
2000,140,"Central African Republic",23,"Dry cargo discharged",32.528,,
2000,140,"Central African Republic",20,"Total goods discharged",66.038,,
2000,140,"Central African Republic",30,"Freight loaded and discharged",155.775,,
