"idper","yearq","year","ager","sex","hispanic","race","race_ethnicity","hincome1","hincome2","marital","popsize","region","msa","locality","educatn1","educatn2","veteran","citizen","newcrime","newoff","seriousviolent","notify","vicservices","locationr","direl","weapon","weapcat","injury","serious","treatment","offenderage","offendersex","offtracenew","wgtviccy","series","newwgt"
"214298412100459329534216505","2006.2","2006","2","1","2","1","1","1","-1","1","1","2","3","-1","4","5","-2","-1","1","4","2","1","2","4","3","2","0","0","1","0","3","1","-1","6084.56257","1","6084.56257"
"218823149870302829288216601","2006.2","2006","6","1","2","2","2","4","-1","2","5","1","1","-1","4","5","-2","-1","1","4","2","1","2","1","2","2","0","0","1","0","4","1","-1","3300.20467","1","3300.20467"
"218825417006479329044216604","2006.2","2006","1","1","1","3","6","2","-1","1","1","4","2","-1","3","3","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","2","1","-1","3398.66017","1","3398.66017"
"218827419878919329294216603","2006.2","2006","2","1","2","1","1","7","-1","1","1","2","2","-1","4","5","-2","-1","1","2","1","1","2","3","4","2","0","0","1","0","3","1","-1","4890.73245","1","4890.73245"
"218827660347914229299315503","2006.2","2006","1","1","2","2","2","3","-1","1","3","2","1","-1","3","3","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","6703.73406","1","6703.73406"
"218834999891300429288825602","2006.2","2006","4","1","2","1","1","6","-1","2","1","1","2","-1","4","5","-2","-1","1","2","1","2","2","3","4","1","1","0","1","0","3","1","-1","5674.1432","1","5674.1432"
"218835506644912929292916502","2006.2","2006","4","1","2","1","1","4","-1","1","1","2","2","-1","5","7","-2","-1","1","4","2","2","2","1","4","2","0","0","1","0","3","2","-1","3851.89148","1","3851.89148"
"218848107863638829930415602","2006.2","2006","5","1","2","1","1","6","-1","2","3","2","1","-1","5","6","-2","-1","1","4","2","1","2","1","4","2","0","0","1","0","4","3","-1","3208.74268","1","3208.74268"
"218848417895439329884226602","2006.2","2006","1","2","2","1","1","3","-1","1","1","1","3","-1","3","3","-2","-1","1","4","2","1","2","4","3","2","0","0","1","0","5","2","-1","5251.2033","1","5251.2033"
"218857708319452029535316501","2006.2","2006","5","1","2","1","1","6","-1","4","1","1","2","-1","4","5","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","3705.43873","1","3705.43873"
"218858750319193729423725503","2006.2","2006","3","1","1","1","6","98","-1","2","1","1","2","-1","4","5","-2","-1","1","2","1","1","2","1","4","1","3","1","3","2","98","1","-1","3731.16922","1","3731.16922"
"218860981406474229049316602","2006.2","2006","1","1","2","1","1","3","-1","1","1","2","2","-1","3","3","-2","-1","1","3","1","1","3","2","3","1","2","1","98","1","2","1","-1","1383.93986","1","1383.93986"
"218860995047062929202945604","2006.2","2006","1","1","2","2","2","6","-1","1","4","3","1","-1","4","4","-2","-1","1","4","2","2","2","3","4","2","0","1","3","1","5","1","-1","5478.92733","1","5478.92733"
"218874031093222029205315502","2006.2","2006","4","1","2","1","1","7","-1","2","0","1","2","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","4129.20583","1","4129.20583"
"218886217530555329932015503","2006.2","2006","1","2","2","1","1","7","-1","1","1","2","2","-1","4","4","-2","-1","1","1","1","2","2","2","3","2","0","0","1","0","3","1","-1","3826.60188","1","3826.60188"
"218890839620672829208215601","2006.2","2006","4","1","2","1","1","7","-1","1","3","4","1","-1","5","6","-2","-1","2","5","3","1","2","3","6","3","5","0","1","0","98","4","-1","4267.22202","1","4267.22202"
"218892564441455329532014602","2006.2","2006","5","2","2","1","1","98","-1","2","0","3","2","-1","4","5","-2","-1","1","3","1","1","1","3","4","1","1","0","1","0","3","1","-1","277.17638","1","277.17638"
"218892818106958229372826601","2006.2","2006","2","2","2","2","2","2","-1","1","3","2","1","-1","4","5","-2","-1","1","2","1","1","2","1","3","2","0","1","3","1","5","3","-1","3864.53094","1","3864.53094"
"222035414906459329534216204","2006.2","2006","2","2","2","1","1","7","-1","1","1","3","2","-1","4","5","-2","-1","1","4","2","1","2","2","1","2","0","1","3","1","3","1","-1","4606.02671","1","4606.02671"
"222035992791160429288815201","2006.2","2006","3","2","2","2","2","1","-1","1","5","2","1","-1","5","6","-2","-1","1","3","1","1","2","1","4","1","1","1","3","2","5","1","-1","5701.90659","1","5701.90659"
"222048752282623729533715102","2006.2","2006","4","2","2","1","1","4","-1","2","0","2","2","-1","4","5","-2","-1","1","4","2","2","2","1","4","2","0","0","1","0","3","1","-1","3013.10137","1","3013.10137"
"222049585909760429298824101","2006.2","2006","4","1","1","1","6","4","-1","1","1","3","1","-1","4","4","-2","-1","1","4","2","1","2","3","4","2","0","1","3","1","4","1","-1","3300.77299","1","3300.77299"
"222056032788012829428215204","2006.2","2006","2","2","1","1","6","5","-1","2","1","3","2","-1","5","7","-2","-1","1","4","2","1","2","1","4","3","5","0","1","0","4","2","-1","5986.64905","1","5986.64905"
"222060563345788229202824103","2006.2","2006","1","1","1","1","6","2","-1","1","5","2","1","-1","3","3","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","3674.25728","1","3674.25728"
"222079150144439329884215101","2006.2","2006","3","2","2","1","1","3","-1","2","0","3","3","-1","5","7","-2","-1","1","4","2","2","2","1","1","2","0","0","1","0","4","1","-1","2518.72064","1","2518.72064"
"222079150144439329884215101","2006.2","2006","3","2","2","1","1","3","-1","2","0","3","3","-1","5","7","-2","-1","1","4","2","2","2","1","1","2","0","0","1","0","4","1","-1","2518.72064","1","2518.72064"
"222079150144439329884215101","2006.2","2006","3","2","2","1","1","3","-1","2","0","3","3","-1","5","7","-2","-1","1","4","2","2","2","1","1","2","0","0","1","0","4","1","-1","2518.72064","1","2518.72064"
"222084835147082829428215202","2006.2","2006","6","2","2","1","1","98","-1","2","1","2","2","-1","5","6","-2","-1","2","5","3","1","1","3","6","2","0","0","1","0","98","4","-1","3012.27227","1","3012.27227"
"222090145995242829538216102","2006.2","2006","5","2","2","1","1","3","-1","2","4","2","1","-1","4","5","-2","-1","1","3","1","2","2","1","3","1","1","0","1","0","4","2","-1","3199.48368","1","3199.48368"
"222092102714068829200425202","2006.2","2006","2","1","2","2","2","1","-1","1","4","3","1","-1","4","5","-2","-1","1","2","1","2","2","1","4","3","5","0","1","0","98","1","-1","4908.55699","1","4908.55699"
"222092102714068829200425202","2006.2","2006","2","1","2","2","2","1","-1","1","4","3","1","-1","4","5","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","-1","4908.55699","1","4908.55699"
"222807992643192929422915201","2006.2","2006","3","2","2","2","2","3","-1","1","5","1","1","-1","5","6","-2","-1","1","3","1","1","2","1","2","1","3","1","3","1","3","1","-1","4891.18105","1","4891.18105"
"222812146706092829828216202","2006.2","2006","2","2","2","1","1","1","-1","1","2","4","1","-1","4","5","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","4","1","-1","3758.53828","1","3758.53828"
"222812585191450429538814201","2006.2","2006","6","2","2","2","2","98","-1","4","5","1","1","-1","5","8","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","98","1","-1","3134.64025","1","3134.64025"
"222823584814090429828814202","2006.2","2006","3","2","2","1","1","3","-1","2","1","3","2","-1","4","5","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","4","2","-1","3396.18038","1","3396.18038"
"222825103419438829880415201","2006.2","2006","3","2","2","1","1","3","-1","1","2","3","1","-1","5","8","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","4385.932300001","1","4385.932300001"
"222825782519635329932016102","2006.2","2006","2","2","2","1","1","2","-1","1","0","1","2","-1","4","5","-2","-1","1","3","1","1","2","1","3","1","1","0","1","0","3","1","-1","11260.16963","1","11260.16963"
"222834837206472829048225201","2006.2","2006","2","2","2","2","2","1","-1","1","1","3","2","-1","4","5","-2","-1","1","4","2","1","2","1","1","2","0","0","1","0","3","1","-1","2805.39689","1","2805.39689"
"222859509230068829200416201","2006.2","2006","3","1","2","2","2","5","-1","1","4","3","1","-1","5","6","-2","-1","1","4","2","1","2","1","2","2","0","1","3","1","3","2","-1","6402.99772","1","6402.99772"
"222859944819305329282014201","2006.2","2006","3","2","2","1","1","3","-1","1","1","3","1","-1","5","6","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","3","2","-1","3026.32988","1","3026.32988"
"222873940745312929882924102","2006.2","2006","4","1","2","5","5","6","-1","4","2","3","2","-1","5","6","-2","-1","1","4","2","1","2","1","3","2","0","1","3","1","4","1","-1","4183.82141","1","4183.82141"
"222886152737079329284235201","2006.2","2006","5","2","2","2","2","6","-1","3","1","4","2","-1","5","6","-2","-1","1","3","1","1","2","3","3","1","3","1","98","1","4","1","-1","3701.52527","2","37015.2527"
"222887210528075329282025103","2006.2","2006","4","1","2","1","1","6","-1","4","0","3","2","-1","5","6","-2","-1","1","4","2","1","1","3","4","2","0","0","1","0","4","1","-1","4516.92065","1","4516.92065"
"222887210528075329282025103","2006.2","2006","4","1","2","1","1","6","-1","4","0","3","2","-1","5","6","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","4","1","-1","4516.92065","1","4516.92065"
"222887997229590429298815203","2006.2","2006","3","1","2","1","1","98","-1","4","0","3","2","-1","4","5","-2","-1","1","4","2","1","2","3","3","2","0","1","3","1","3","1","-1","28239.09583","1","28239.09583"
"222887997229590429298815203","2006.2","2006","3","1","2","1","1","98","-1","4","0","3","2","-1","4","5","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","3","1","-1","28239.09583","1","28239.09583"
"222897613337332929822925102","2006.2","2006","1","1","1","1","6","6","-1","1","2","3","1","-1","3","3","-2","-1","1","1","1","1","2","4","3","1","2","1","3","2","2","1","-1","3970.82716","1","3970.82716"
"222901033393592029295325101","2006.2","2006","4","2","1","1","6","6","-1","2","0","4","2","-1","5","8","-2","-1","1","4","2","1","1","1","2","2","0","0","1","0","2","1","-1","4056.17767","1","4056.17767"
"222922962782358829040416201","2006.2","2006","3","1","1","1","6","7","-1","2","1","4","1","-1","5","6","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","-1","4111.35379","1","4111.35379"
"222925406791913729293724201","2006.2","2006","3","1","2","1","1","5","-1","1","4","4","1","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","3739.22273","1","3739.22273"
"222925780706458229532816103","2006.2","2006","2","1","2","1","1","7","-1","1","1","1","1","-1","4","5","-2","-1","1","4","2","2","2","3","4","2","0","1","3","1","5","1","-1","7001.43225","1","7001.43225"
"222926702530162029285316104","2006.2","2006","1","1","1","5","6","6","-1","1","1","4","2","-1","2","2","-2","-1","1","3","1","2","2","3","4","1","3","0","1","0","98","1","-1","3398.66017","1","3398.66017"
"222926849209302029285324201","2006.2","2006","3","2","2","1","1","7","-1","2","1","4","1","-1","5","7","-2","-1","2","5","3","1","2","3","4","2","0","0","1","0","4","1","-1","3423.85964","1","3423.85964"
"222927662547064229209325101","2006.2","2006","3","1","98","1","1","3","-1","1","4","4","1","-1","5","6","-2","-1","1","2","1","1","2","1","4","1","1","0","1","0","3","1","-1","3966.2993","1","3966.2993"
"222934007206454229539316201","2006.2","2006","2","2","2","2","2","1","-1","1","2","1","1","-1","4","4","-2","-1","1","4","2","1","2","3","3","2","0","1","98","1","3","2","-1","4156.48156","1","4156.48156"
"222934156737079329284215201","2006.2","2006","5","2","2","1","1","6","-1","4","0","4","2","-1","5","6","-2","-1","1","4","2","2","2","5","4","2","0","1","3","1","4","2","-1","3428.31144","2","20569.86864"
"222949003530193729423736102","2006.2","2006","4","2","2","1","1","6","-1","2","1","4","2","-1","4","5","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","2","-1","3335.13131","1","3335.13131"
"222949003530193729423736102","2006.2","2006","4","2","2","1","1","6","-1","2","1","4","2","-1","4","5","-2","-1","1","3","1","1","2","1","5","1","3","0","1","0","4","1","-1","3335.13131","1","3335.13131"
"222957664995064229209315202","2006.2","2006","3","2","2","1","1","6","-1","2","4","4","1","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","3560.9195","1","3560.9195"
"222959753928253729933715201","2006.2","2006","4","1","1","1","6","3","-1","2","1","4","2","-1","4","4","-2","-1","2","5","3","1","2","3","4","2","0","0","1","0","3","1","-1","3704.1389","1","3704.1389"
"222961403363633729933714102","2006.2","2006","3","1","1","4","6","98","-1","1","3","4","1","-1","4","5","-2","-1","1","4","2","2","2","3","5","2","0","0","1","0","3","1","-1","4742.16687","1","4742.16687"
"222979442519190429428816101","2006.2","2006","3","2","1","1","6","7","-1","2","4","4","1","-1","5","6","-2","-1","1","4","2","2","2","1","4","2","0","0","1","0","4","2","-1","4105.852740001","1","4105.852740001"
"222986212230245329532045101","2006.2","2006","4","1","2","1","1","2","-1","1","2","4","2","-1","4","4","-2","-1","1","4","2","1","2","1","4","2","0","0","1","0","5","3","-1","4100.81431","2","32806.51448"
"222986758963243729533715103","2006.2","2006","1","1","2","4","4","7","-1","1","1","4","2","-1","3","3","-2","-1","1","4","2","1","2","4","4","2","0","1","3","2","3","1","-1","3941.88271","1","3941.88271"
"222987613943802929042915203","2006.2","2006","1","1","2","1","1","6","-1","1","2","4","1","-1","3","3","-2","-1","1","4","2","2","2","3","4","3","5","1","3","1","5","1","-1","3938.45889","1","3938.45889"
"223757414853599329294216201","2006.2","2006","3","2","2","1","1","5","-1","2","0","3","2","-1","4","5","-2","-1","1","4","2","2","2","3","3","3","5","0","1","0","4","2","-1","3680.76033","1","3680.76033"
"223760410545439329884216103","2006.2","2006","1","2","2","1","1","7","-1","1","1","3","2","-1","3","3","-2","-1","1","1","1","2","2","5","3","2","0","0","1","0","2","3","-1","3997.76417","1","3997.76417"
"223760414995959329374216201","2006.2","2006","4","2","2","2","2","2","-1","1","4","2","1","-1","4","5","-2","-1","1","4","2","1","2","1","1","2","0","1","3","1","4","1","-1","4000.75129","1","4000.75129"
"223776942509450429538814102","2006.2","2006","6","2","2","4","4","98","-1","2","1","4","2","-1","4","5","-2","-1","2","5","3","1","2","1","4","2","0","0","1","0","3","1","-1","3152.89391","1","3152.89391"
"223790403947919329294214202","2006.2","2006","1","1","2","1","1","6","-1","1","1","2","2","-1","4","4","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","98","4","-1","3967.23896","1","3967.23896"
"224207154996919329294215201","2006.2","2006","3","1","2","1","1","5","-1","2","0","3","3","-1","5","6","-2","-1","1","4","2","1","2","3","4","3","5","1","3","2","3","1","-1","3131.54724","1","3131.54724"
"224212503595762929292916102","2006.2","2006","5","1","2","1","1","7","-1","2","1","2","2","-1","4","5","-2","-1","1","4","2","1","2","3","4","2","0","1","3","2","4","1","-1","2888.2036","1","2888.2036"
"224218565106912029295314201","2006.2","2006","2","2","2","2","2","2","-1","1","4","3","1","-1","5","6","-2","-1","1","4","2","2","2","3","4","3","5","0","1","0","4","1","-1","4400.2429","1","4400.2429"
"224222440509910429298836101","2006.2","2006","4","2","2","1","1","1","-1","4","1","2","1","-1","4","5","-2","-1","1","4","2","2","2","1","1","2","0","1","3","1","4","1","-1","2961.05681","2","29610.5681"
"224274507206092929822916202","2006.2","2006","1","1","2","1","1","98","-1","1","3","3","1","-1","3","3","-2","-1","1","4","2","2","1","4","3","2","0","0","1","0","2","1","-1","3223.76857","1","3223.76857"
"224297962609195329422016201","2006.2","2006","3","2","2","2","2","2","-1","1","2","2","1","-1","4","5","-2","-1","1","3","1","1","2","1","1","2","0","1","2","2","4","1","-1","3727.03604","1","3727.03604"
"224297962609195329422016201","2006.2","2006","3","2","2","2","2","2","-1","1","2","2","1","-1","4","5","-2","-1","1","3","1","1","2","2","1","1","1","0","1","0","4","1","-1","3727.03604","1","3727.03604"
"225949000541093729823716102","2006.2","2006","2","1","2","1","1","4","-1","1","1","4","2","-1","5","6","-2","-1","1","4","2","3","2","3","4","2","0","1","3","1","3","1","-1","4465.59189","1","4465.59189"
"228808730730955329372014101","2006.2","2006","3","1","2","2","2","7","-1","2","3","2","1","-1","4","4","-2","-1","1","3","1","1","2","3","4","1","2","0","1","0","4","1","-1","3831.87074","1","3831.87074"
"228827788963455329532016101","2006.2","2006","4","1","1","1","6","4","-1","1","2","4","2","-1","4","4","-2","-1","1","3","1","1","1","1","2","1","2","0","1","0","3","1","-1","3643.0783","1","3643.0783"
"228849965163068829200416203","2006.2","2006","1","1","2","1","1","2","-1","1","0","2","2","-1","3","3","-2","-1","1","4","2","1","3","1","3","2","0","1","3","2","2","1","-1","3383.3811","1","3383.3811"
"228850846244472829048224103","2006.2","2006","1","2","1","1","6","4","-1","1","0","2","2","-1","3","3","-2","-1","1","3","1","2","2","3","3","1","3","1","3","1","2","1","-1","3541.88081","1","3541.88081"
"228859033343432829888215101","2006.2","2006","4","1","1","1","6","5","-1","2","1","2","2","-1","4","4","-2","-1","1","2","1","1","2","1","4","1","1","0","1","0","3","3","-1","3688.62575","1","3688.62575"
